Transaction ID,Customer ID,Purchase Date,Product Category,Quantity,Price,Payment Method,Location
9349,1236,2023-12-07 07:13:46.282628260,Electronics,3,491.58,Cash,Store B
9350,126,2023-12-07 08:06:11.557155716,Electronics,9,335.06,Cash,Store C
9351,1437,2023-12-07 08:58:36.831683168,Furniture,2,61.25,Cash,Store D
9352,1523,2023-12-07 09:51:02.106210620,Furniture,1,135.29,Cash,Store B
9353,425,2023-12-07 10:43:27.380738072,Groceries,7,260.13,Credit Card,Store B
9354,554,2023-12-07 11:35:52.655265524,Groceries,7,426.47,Credit Card,Store B
9355,610,2023-12-07 12:28:17.929792976,Groceries,5,96.52,Digital Payment,Store C
9356,1985,2023-12-07 13:20:43.204320432,Electronics,2,56.68,Credit Card,Store D
9357,1567,2023-12-07 14:13:08.478847884,Furniture,1,41.87,Digital Payment,Store A
9358,1182,2023-12-07 15:05:33.753375336,Clothing,5,255.95,Credit Card,Store A
9359,112,2023-12-07 15:57:59.027902788,Electronics,4,442.93,Credit Card,Store C
9360,402,2023-12-07 16:50:24.302430240,Toys,9,25.97,Credit Card,Store C
9361,1783,2023-12-07 17:42:49.576957696,Electronics,5,110.1,Credit Card,Store A
9362,122,2023-12-07 18:35:14.851485148,Furniture,2,348.16,Cash,Store A
9363,273,2023-12-07 19:27:40.126012600,Toys,4,413.8,Credit Card,Store D
9364,1318,2023-12-07 20:20:05.400540052,Electronics,9,404.66,Digital Payment,Store A
9365,398,2023-12-07 21:12:30.675067504,Furniture,8,393.61,Cash,Store A
9366,471,2023-12-07 22:04:55.949594960,Furniture,3,69.25,Credit Card,Store A
9367,985,2023-12-07 22:57:21.224122412,Clothing,8,201.63,Credit Card,Store C
9368,1231,2023-12-07 23:49:46.498649864,Electronics,2,492.45,Digital Payment,Store A
9369,1134,2023-12-08 00:42:11.773177316,Furniture,3,494.5,Cash,Store A
9370,1464,2023-12-08 01:34:37.047704768,Groceries,5,303.2,Cash,Store D
9371,1302,2023-12-08 02:27:02.322232220,Furniture,8,356.09,Cash,Store B
9372,1987,2023-12-08 03:19:27.596759676,Clothing,1,475.89,Cash,Store C
9373,1592,2023-12-08 04:11:52.871287128,Furniture,4,227.71,Digital Payment,Store C
9374,1911,2023-12-08 05:04:18.145814580,Electronics,1,72.75,Credit Card,Store D
9375,1939,2023-12-08 05:56:43.420342032,Electronics,1,336.13,Credit Card,Store A
9376,569,2023-12-08 06:49:08.694869484,Toys,5,480.25,Cash,Store B
9377,1964,2023-12-08 07:41:33.969396940,Electronics,6,350.12,Digital Payment,Store D
9378,1506,2023-12-08 08:33:59.243924392,Toys,1,402.64,Credit Card,Store B
9379,1827,2023-12-08 09:26:24.518451844,Groceries,6,214.26,Cash,Store A
9380,1138,2023-12-08 10:18:49.792979296,Clothing,5,52.75,Cash,Store B
9381,1917,2023-12-08 11:11:15.067506748,Groceries,4,88.6,Digital Payment,Store D
9382,897,2023-12-08 12:03:40.342034200,Toys,5,491.41,Digital Payment,Store A
9383,820,2023-12-08 12:56:05.616561656,Furniture,8,249.13,Digital Payment,Store C
9384,853,2023-12-08 13:48:30.891089108,Furniture,9,10.95,Cash,Store B
9385,1501,2023-12-08 14:40:56.165616560,Groceries,2,477.91,Digital Payment,Store A
9386,710,2023-12-08 15:33:21.440144012,Furniture,6,251.4,Cash,Store A
9387,1957,2023-12-08 16:25:46.714671464,Toys,3,418.95,Credit Card,Store D
9388,321,2023-12-08 17:18:11.989198920,Clothing,2,276.49,Cash,Store A
9389,179,2023-12-08 18:10:37.263726372,Electronics,1,55.34,Cash,Store D
9390,897,2023-12-08 19:03:02.538253824,Toys,4,309.71,Credit Card,Store C
9391,219,2023-12-08 19:55:27.812781276,Toys,8,498.71,Digital Payment,Store B
9392,789,2023-12-08 20:47:53.087308728,Electronics,3,22.2,Digital Payment,Store C
9393,1973,2023-12-08 21:40:18.361836184,Electronics,5,421.69,Cash,Store D
9394,1552,2023-12-08 22:32:43.636363636,Clothing,5,121.56,Cash,Store C
9395,492,2023-12-08 23:25:08.910891088,Clothing,5,199.96,Credit Card,Store B
9396,1915,2023-12-09 00:17:34.185418540,Clothing,9,189.49,Digital Payment,Store C
9397,61,2023-12-09 01:09:59.459945992,Furniture,8,449.9,Credit Card,Store A
9398,1078,2023-12-09 02:02:24.734473444,Toys,8,254.72,Cash,Store B
9399,1704,2023-12-09 02:54:50.009000900,Electronics,1,226.35,Cash,Store C
9400,538,2023-12-09 03:47:15.283528352,Toys,1,409.92,Credit Card,Store B
9401,848,2023-12-09 04:39:40.558055804,Toys,2,29.21,Credit Card,Store C
9402,988,2023-12-09 05:32:05.832583256,Clothing,8,47.8,Digital Payment,Store A
9403,65,2023-12-09 06:24:31.107110708,Clothing,1,15.74,Credit Card,Store D
9404,1636,2023-12-09 07:16:56.381638164,Toys,4,345.55,Digital Payment,Store C
9405,586,2023-12-09 08:09:21.656165616,Clothing,9,265.18,Digital Payment,Store B
9406,1728,2023-12-09 09:01:46.930693068,Furniture,2,438.63,Credit Card,Store C
9407,171,2023-12-09 09:54:12.205220520,Electronics,3,251.77,Credit Card,Store D
9408,1297,2023-12-09 10:46:37.479747972,Toys,6,114.8,Digital Payment,Store A
9409,1913,2023-12-09 11:39:02.754275428,Electronics,3,403.55,Credit Card,Store A
9410,1723,2023-12-09 12:31:28.028802880,Furniture,4,150.69,Digital Payment,Store D
9411,535,2023-12-09 13:23:53.303330332,Clothing,9,468.17,Digital Payment,Store A
9412,1415,2023-12-09 14:16:18.577857784,Groceries,9,128.96,Cash,Store C
9413,1964,2023-12-09 15:08:43.852385236,Furniture,5,88.02,Digital Payment,Store B
9414,693,2023-12-09 16:01:09.126912688,Groceries,7,249.2,Cash,Store C
9415,1351,2023-12-09 16:53:34.401440144,Electronics,9,30.0,Credit Card,Store D
9416,108,2023-12-09 17:45:59.675967596,Toys,8,23.02,Digital Payment,Store C
9417,1871,2023-12-09 18:38:24.950495048,Clothing,7,250.53,Digital Payment,Store C
9418,1186,2023-12-09 19:30:50.225022500,Furniture,8,111.48,Credit Card,Store D
9419,814,2023-12-09 20:23:15.499549952,Clothing,5,9.63,Credit Card,Store B
9420,1005,2023-12-09 21:15:40.774077408,Groceries,5,151.55,Credit Card,Store A
9421,452,2023-12-09 22:08:06.048604860,Groceries,5,241.3,Digital Payment,Store D
9422,1230,2023-12-09 23:00:31.323132312,Toys,1,200.17,Credit Card,Store A
9423,590,2023-12-09 23:52:56.597659764,Groceries,6,72.06,Credit Card,Store A
9424,1040,2023-12-10 00:45:21.872187216,Toys,5,291.94,Cash,Store D
9425,327,2023-12-10 01:37:47.146714668,Furniture,8,356.61,Cash,Store B
9426,608,2023-12-10 02:30:12.421242124,Toys,8,339.39,Digital Payment,Store D
9427,659,2023-12-10 03:22:37.695769576,Groceries,2,199.91,Credit Card,Store D
9428,2,2023-12-10 04:15:02.970297028,Electronics,6,73.11,Credit Card,Store C
9429,1034,2023-12-10 05:07:28.244824480,Toys,6,252.25,Cash,Store C
9430,434,2023-12-10 05:59:53.519351932,Clothing,3,445.76,Digital Payment,Store D
9431,125,2023-12-10 06:52:18.793879388,Electronics,1,237.02,Credit Card,Store C
9432,1105,2023-12-10 07:44:44.068406840,Toys,7,101.86,Digital Payment,Store B
9433,485,2023-12-10 08:37:09.342934292,Clothing,5,51.06,Cash,Store C
9434,652,2023-12-10 09:29:34.617461744,Electronics,5,472.24,Credit Card,Store B
9435,1862,2023-12-10 10:21:59.891989196,Toys,8,372.79,Cash,Store A
9436,1174,2023-12-10 11:14:25.166516652,Furniture,5,159.92,Cash,Store A
9437,800,2023-12-10 12:06:50.441044104,Clothing,5,151.2,Cash,Store B
9438,873,2023-12-10 12:59:15.715571556,Furniture,1,448.13,Credit Card,Store A
9439,1364,2023-12-10 13:51:40.990099008,Groceries,2,92.9,Digital Payment,Store B
9440,129,2023-12-10 14:44:06.264626460,Toys,5,269.84,Credit Card,Store D
9441,438,2023-12-10 15:36:31.539153912,Toys,7,358.18,Cash,Store C
9442,751,2023-12-10 16:28:56.813681368,Clothing,3,201.21,Digital Payment,Store A
9443,501,2023-12-10 17:21:22.088208820,Toys,1,24.75,Cash,Store A
9444,1082,2023-12-10 18:13:47.362736272,Groceries,2,117.74,Credit Card,Store D
9445,1222,2023-12-10 19:06:12.637263724,Toys,3,451.4,Digital Payment,Store C
9446,211,2023-12-10 19:58:37.911791176,Electronics,9,263.94,Credit Card,Store C
9447,1938,2023-12-10 20:51:03.186318632,Furniture,8,408.64,Digital Payment,Store B
9448,902,2023-12-10 21:43:28.460846084,Groceries,4,280.06,Cash,Store A
9449,45,2023-12-10 22:35:53.735373536,Groceries,8,472.08,Cash,Store C
9450,1121,2023-12-10 23:28:19.009900988,Furniture,9,455.02,Cash,Store A
9451,1303,2023-12-11 00:20:44.284428440,Furniture,3,244.03,Credit Card,Store A
9452,535,2023-12-11 01:13:09.558955896,Groceries,6,162.55,Credit Card,Store A
9453,1434,2023-12-11 02:05:34.833483348,Furniture,8,302.83,Cash,Store A
9454,461,2023-12-11 02:58:00.108010800,Clothing,7,339.07,Cash,Store B
9455,391,2023-12-11 03:50:25.382538252,Furniture,9,251.69,Digital Payment,Store C
9456,1871,2023-12-11 04:42:50.657065704,Electronics,7,412.03,Digital Payment,Store A
9457,1068,2023-12-11 05:35:15.931593156,Electronics,1,95.75,Credit Card,Store C
9458,27,2023-12-11 06:27:41.206120612,Clothing,9,170.53,Digital Payment,Store D
9459,794,2023-12-11 07:20:06.480648064,Furniture,5,344.76,Credit Card,Store D
9460,1121,2023-12-11 08:12:31.755175516,Electronics,6,127.11,Credit Card,Store C
9461,975,2023-12-11 09:04:57.029702968,Toys,2,222.72,Digital Payment,Store B
9462,548,2023-12-11 09:57:22.304230420,Furniture,2,482.05,Digital Payment,Store B
9463,621,2023-12-11 10:49:47.578757876,Clothing,4,314.81,Digital Payment,Store D
9464,567,2023-12-11 11:42:12.853285328,Furniture,4,474.78,Cash,Store A
9465,704,2023-12-11 12:34:38.127812780,Groceries,5,362.61,Cash,Store D
9466,1243,2023-12-11 13:27:03.402340232,Groceries,7,363.71,Digital Payment,Store A
9467,185,2023-12-11 14:19:28.676867684,Electronics,1,297.97,Cash,Store D
9468,1093,2023-12-11 15:11:53.951395140,Groceries,4,75.39,Credit Card,Store D
9469,1853,2023-12-11 16:04:19.225922592,Clothing,9,262.26,Cash,Store B
9470,1154,2023-12-11 16:56:44.500450044,Electronics,8,130.07,Cash,Store C
9471,1591,2023-12-11 17:49:09.774977496,Clothing,3,499.34,Cash,Store C
9472,1914,2023-12-11 18:41:35.049504948,Clothing,6,137.15,Credit Card,Store D
9473,1633,2023-12-11 19:34:00.324032400,Groceries,9,119.19,Credit Card,Store B
9474,848,2023-12-11 20:26:25.598559856,Groceries,8,313.82,Digital Payment,Store A
9475,599,2023-12-11 21:18:50.873087308,Clothing,7,257.92,Cash,Store D
9476,806,2023-12-11 22:11:16.147614760,Groceries,7,15.57,Cash,Store A
9477,1655,2023-12-11 23:03:41.422142212,Groceries,1,69.12,Credit Card,Store A
9478,1744,2023-12-11 23:56:06.696669664,Groceries,5,406.47,Cash,Store B
9479,1358,2023-12-12 00:48:31.971197120,Furniture,7,244.43,Credit Card,Store B
9480,1949,2023-12-12 01:40:57.245724572,Clothing,2,77.28,Cash,Store C
9481,1178,2023-12-12 02:33:22.520252024,Toys,6,235.3,Digital Payment,Store B
9482,1571,2023-12-12 03:25:47.794779476,Clothing,2,130.31,Credit Card,Store D
9483,79,2023-12-12 04:18:13.069306928,Electronics,3,115.68,Credit Card,Store D
9484,579,2023-12-12 05:10:38.343834380,Groceries,1,479.07,Credit Card,Store A
9485,1879,2023-12-12 06:03:03.618361836,Groceries,3,184.2,Cash,Store C
9486,413,2023-12-12 06:55:28.892889288,Toys,7,27.98,Digital Payment,Store A
9487,546,2023-12-12 07:47:54.167416740,Electronics,5,485.31,Credit Card,Store A
9488,1633,2023-12-12 08:40:19.441944192,Furniture,4,398.45,Digital Payment,Store C
9489,169,2023-12-12 09:32:44.716471644,Clothing,8,130.93,Credit Card,Store A
9490,681,2023-12-12 10:25:09.990999100,Furniture,8,207.4,Digital Payment,Store C
9491,1687,2023-12-12 11:17:35.265526552,Electronics,1,431.83,Cash,Store A
9492,583,2023-12-12 12:10:00.540054004,Toys,9,181.92,Cash,Store A
9493,515,2023-12-12 13:02:25.814581456,Electronics,9,285.87,Digital Payment,Store C
9494,1338,2023-12-12 13:54:51.089108908,Toys,2,269.75,Digital Payment,Store D
9495,32,2023-12-12 14:47:16.363636364,Furniture,2,203.64,Cash,Store A
9496,287,2023-12-12 15:39:41.638163816,Furniture,8,321.55,Digital Payment,Store A
9497,594,2023-12-12 16:32:06.912691268,Electronics,6,239.28,Digital Payment,Store D
9498,1067,2023-12-12 17:24:32.187218720,Electronics,3,15.51,Digital Payment,Store C
9499,1927,2023-12-12 18:16:57.461746172,Groceries,2,408.12,Credit Card,Store C
9500,617,2023-12-12 19:09:22.736273624,Toys,5,61.01,Digital Payment,Store D
9501,1025,2023-12-12 20:01:48.010801080,Groceries,8,234.72,Credit Card,Store C
9502,1597,2023-12-12 20:54:13.285328532,Clothing,6,292.05,Cash,Store B
9503,270,2023-12-12 21:46:38.559855984,Clothing,3,354.23,Cash,Store A
9504,1204,2023-12-12 22:39:03.834383436,Electronics,9,208.34,Cash,Store C
9505,1760,2023-12-12 23:31:29.108910888,Furniture,8,369.1,Digital Payment,Store D
9506,518,2023-12-13 00:23:54.383438344,Clothing,6,70.02,Cash,Store A
9507,1127,2023-12-13 01:16:19.657965796,Clothing,1,328.46,Credit Card,Store D
9508,1034,2023-12-13 02:08:44.932493248,Groceries,2,414.04,Credit Card,Store C
9509,583,2023-12-13 03:01:10.207020700,Groceries,4,445.27,Digital Payment,Store D
9510,1114,2023-12-13 03:53:35.481548152,Clothing,2,291.89,Credit Card,Store D
9511,226,2023-12-13 04:46:00.756075608,Electronics,3,159.88,Credit Card,Store A
9512,670,2023-12-13 05:38:26.030603060,Groceries,8,85.86,Cash,Store A
9513,1764,2023-12-13 06:30:51.305130512,Clothing,9,176.05,Credit Card,Store C
9514,917,2023-12-13 07:23:16.579657964,Furniture,6,272.29,Cash,Store D
9515,126,2023-12-13 08:15:41.854185416,Groceries,4,102.18,Cash,Store D
9516,956,2023-12-13 09:08:07.128712868,Clothing,2,476.49,Credit Card,Store C
9517,1233,2023-12-13 10:00:32.403240324,Toys,7,449.08,Credit Card,Store D
9518,1121,2023-12-13 10:52:57.677767776,Groceries,7,21.31,Digital Payment,Store D
9519,74,2023-12-13 11:45:22.952295228,Toys,9,283.17,Digital Payment,Store D
9520,1651,2023-12-13 12:37:48.226822680,Groceries,5,395.71,Credit Card,Store D
9521,1215,2023-12-13 13:30:13.501350132,Groceries,4,126.47,Cash,Store B
9522,1706,2023-12-13 14:22:38.775877588,Toys,6,264.33,Cash,Store C
9523,1843,2023-12-13 15:15:04.050405040,Electronics,2,205.97,Digital Payment,Store C
9524,1984,2023-12-13 16:07:29.324932492,Clothing,2,102.29,Cash,Store D
9525,1740,2023-12-13 16:59:54.599459944,Electronics,9,309.3,Digital Payment,Store C
9526,56,2023-12-13 17:52:19.873987396,Electronics,7,496.88,Cash,Store B
9527,720,2023-12-13 18:44:45.148514848,Clothing,7,185.82,Credit Card,Store D
9528,553,2023-12-13 19:37:10.423042304,Furniture,5,278.43,Credit Card,Store A
9529,32,2023-12-13 20:29:35.697569756,Electronics,7,167.29,Cash,Store B
9530,1551,2023-12-13 21:22:00.972097208,Electronics,9,439.09,Digital Payment,Store A
9531,574,2023-12-13 22:14:26.246624660,Electronics,5,432.98,Credit Card,Store C
9532,667,2023-12-13 23:06:51.521152112,Furniture,9,93.49,Digital Payment,Store C
9533,284,2023-12-13 23:59:16.795679568,Groceries,1,450.47,Credit Card,Store C
9534,1745,2023-12-14 00:51:42.070207020,Toys,3,80.0,Cash,Store D
9535,1856,2023-12-14 01:44:07.344734472,Toys,7,52.24,Credit Card,Store B
9536,1518,2023-12-14 02:36:32.619261924,Furniture,4,328.2,Cash,Store B
9537,187,2023-12-14 03:28:57.893789376,Electronics,2,196.02,Digital Payment,Store D
9538,498,2023-12-14 04:21:23.168316832,Toys,3,267.72,Credit Card,Store D
9539,1466,2023-12-14 05:13:48.442844284,Furniture,7,328.02,Digital Payment,Store C
9540,130,2023-12-14 06:06:13.717371736,Clothing,8,31.15,Digital Payment,Store B
9541,639,2023-12-14 06:58:38.991899188,Toys,9,150.01,Cash,Store C
9542,1316,2023-12-14 07:51:04.266426640,Clothing,6,233.15,Digital Payment,Store B
9543,114,2023-12-14 08:43:29.540954092,Electronics,9,136.96,Credit Card,Store D
9544,1223,2023-12-14 09:35:54.815481548,Toys,4,29.24,Cash,Store C
9545,13,2023-12-14 10:28:20.090009000,Furniture,5,47.9,Cash,Store B
9546,1295,2023-12-14 11:20:45.364536452,Groceries,1,401.87,Cash,Store D
9547,1625,2023-12-14 12:13:10.639063904,Toys,9,456.14,Digital Payment,Store A
9548,1239,2023-12-14 13:05:35.913591356,Toys,9,80.36,Credit Card,Store C
9549,444,2023-12-14 13:58:01.188118812,Toys,9,128.38,Credit Card,Store B
9550,1814,2023-12-14 14:50:26.462646264,Toys,3,327.86,Credit Card,Store B
9551,1536,2023-12-14 15:42:51.737173716,Furniture,8,477.36,Cash,Store C
9552,447,2023-12-14 16:35:17.011701168,Furniture,3,153.3,Cash,Store B
9553,986,2023-12-14 17:27:42.286228620,Groceries,6,428.33,Credit Card,Store A
9554,993,2023-12-14 18:20:07.560756076,Furniture,5,255.48,Digital Payment,Store A
9555,715,2023-12-14 19:12:32.835283528,Furniture,8,478.5,Cash,Store B
9556,74,2023-12-14 20:04:58.109810980,Electronics,3,72.45,Credit Card,Store C
9557,537,2023-12-14 20:57:23.384338432,Electronics,1,486.97,Digital Payment,Store B
9558,101,2023-12-14 21:49:48.658865884,Clothing,9,223.28,Cash,Store B
9559,176,2023-12-14 22:42:13.933393336,Groceries,9,476.7,Cash,Store A
9560,427,2023-12-14 23:34:39.207920792,Electronics,3,232.05,Cash,Store D
9561,1141,2023-12-15 00:27:04.482448244,Groceries,2,267.39,Credit Card,Store D
9562,1190,2023-12-15 01:19:29.756975696,Groceries,4,403.36,Cash,Store B
9563,41,2023-12-15 02:11:55.031503148,Toys,8,362.7,Cash,Store C
9564,429,2023-12-15 03:04:20.306030600,Groceries,6,311.7,Digital Payment,Store A
9565,344,2023-12-15 03:56:45.580558056,Toys,1,211.41,Credit Card,Store D
9566,1448,2023-12-15 04:49:10.855085508,Clothing,8,397.26,Digital Payment,Store B
9567,366,2023-12-15 05:41:36.129612960,Clothing,5,474.37,Cash,Store C
9568,1144,2023-12-15 06:34:01.404140412,Clothing,6,9.86,Credit Card,Store A
9569,609,2023-12-15 07:26:26.678667864,Toys,5,295.98,Credit Card,Store D
9570,657,2023-12-15 08:18:51.953195320,Toys,5,433.66,Cash,Store D
9571,728,2023-12-15 09:11:17.227722772,Clothing,3,328.29,Credit Card,Store D
9572,229,2023-12-15 10:03:42.502250224,Toys,4,401.41,Credit Card,Store C
9573,825,2023-12-15 10:56:07.776777676,Furniture,5,448.06,Digital Payment,Store C
9574,1154,2023-12-15 11:48:33.051305128,Furniture,2,376.72,Credit Card,Store C
9575,1376,2023-12-15 12:40:58.325832580,Toys,6,359.92,Credit Card,Store B
9576,889,2023-12-15 13:33:23.600360036,Toys,2,482.55,Digital Payment,Store A
9577,1342,2023-12-15 14:25:48.874887488,Electronics,4,432.52,Cash,Store B
9578,984,2023-12-15 15:18:14.149414940,Electronics,1,408.61,Digital Payment,Store A
9579,1673,2023-12-15 16:10:39.423942392,Groceries,4,47.77,Cash,Store C
9580,836,2023-12-15 17:03:04.698469844,Groceries,7,123.32,Cash,Store D
9581,1361,2023-12-15 17:55:29.972997300,Groceries,8,280.59,Cash,Store C
9582,1297,2023-12-15 18:47:55.247524752,Clothing,2,356.23,Digital Payment,Store B
9583,117,2023-12-15 19:40:20.522052204,Furniture,3,155.09,Cash,Store C
9584,818,2023-12-15 20:32:45.796579656,Clothing,1,51.2,Digital Payment,Store C
9585,368,2023-12-15 21:25:11.071107108,Toys,7,158.99,Digital Payment,Store C
9586,1118,2023-12-15 22:17:36.345634560,Electronics,4,386.66,Cash,Store D
9587,168,2023-12-15 23:10:01.620162016,Toys,8,439.31,Cash,Store A
9588,954,2023-12-16 00:02:26.894689468,Toys,5,456.89,Digital Payment,Store A
9589,1739,2023-12-16 00:54:52.169216920,Electronics,9,192.54,Digital Payment,Store B
9590,1365,2023-12-16 01:47:17.443744372,Toys,6,189.41,Cash,Store A
9591,661,2023-12-16 02:39:42.718271824,Groceries,2,206.32,Cash,Store C
9592,1938,2023-12-16 03:32:07.992799280,Electronics,1,191.03,Cash,Store D
9593,695,2023-12-16 04:24:33.267326732,Toys,1,334.77,Digital Payment,Store C
9594,925,2023-12-16 05:16:58.541854184,Groceries,9,182.37,Digital Payment,Store C
9595,152,2023-12-16 06:09:23.816381636,Groceries,1,15.07,Digital Payment,Store B
9596,586,2023-12-16 07:01:49.090909088,Furniture,3,222.32,Cash,Store C
9597,1901,2023-12-16 07:54:14.365436544,Groceries,2,115.96,Credit Card,Store C
9598,913,2023-12-16 08:46:39.639963996,Clothing,4,19.26,Credit Card,Store B
9599,274,2023-12-16 09:39:04.914491448,Electronics,1,238.07,Credit Card,Store A
9600,1578,2023-12-16 10:31:30.189018900,Electronics,1,106.95,Credit Card,Store A
9601,496,2023-12-16 11:23:55.463546352,Electronics,4,229.11,Credit Card,Store A
9602,1748,2023-12-16 12:16:20.738073804,Toys,4,142.49,Digital Payment,Store B
9603,101,2023-12-16 13:08:46.012601260,Toys,7,303.84,Cash,Store B
9604,557,2023-12-16 14:01:11.287128712,Clothing,8,495.48,Cash,Store D
9605,1106,2023-12-16 14:53:36.561656164,Groceries,8,275.88,Cash,Store D
9606,1553,2023-12-16 15:46:01.836183616,Toys,8,325.21,Cash,Store C
9607,73,2023-12-16 16:38:27.110711068,Groceries,9,460.04,Cash,Store C
9608,1038,2023-12-16 17:30:52.385238524,Groceries,1,190.13,Credit Card,Store B
9609,1457,2023-12-16 18:23:17.659765976,Toys,9,87.44,Cash,Store B
9610,157,2023-12-16 19:15:42.934293428,Toys,8,144.98,Cash,Store D
9611,735,2023-12-16 20:08:08.208820880,Clothing,1,204.38,Credit Card,Store C
9612,132,2023-12-16 21:00:33.483348332,Furniture,7,324.28,Cash,Store C
9613,1362,2023-12-16 21:52:58.757875788,Electronics,9,7.27,Credit Card,Store C
9614,1019,2023-12-16 22:45:24.032403240,Toys,4,427.42,Credit Card,Store A
9615,1428,2023-12-16 23:37:49.306930692,Toys,9,42.67,Digital Payment,Store D
9616,1400,2023-12-17 00:30:14.581458144,Groceries,1,450.82,Cash,Store A
9617,1912,2023-12-17 01:22:39.855985596,Furniture,9,474.97,Cash,Store C
9618,559,2023-12-17 02:15:05.130513048,Toys,6,495.1,Cash,Store B
9619,107,2023-12-17 03:07:30.405040504,Furniture,4,405.71,Credit Card,Store D
9620,1644,2023-12-17 03:59:55.679567956,Electronics,5,75.22,Digital Payment,Store A
9621,265,2023-12-17 04:52:20.954095408,Groceries,7,354.55,Cash,Store C
9622,1229,2023-12-17 05:44:46.228622860,Clothing,4,105.64,Credit Card,Store A
9623,1103,2023-12-17 06:37:11.503150312,Electronics,8,449.08,Credit Card,Store B
9624,155,2023-12-17 07:29:36.777677768,Furniture,3,161.72,Credit Card,Store D
9625,1807,2023-12-17 08:22:02.052205220,Furniture,2,166.76,Credit Card,Store B
9626,988,2023-12-17 09:14:27.326732672,Electronics,1,459.24,Digital Payment,Store B
9627,997,2023-12-17 10:06:52.601260124,Furniture,6,11.55,Digital Payment,Store D
9628,247,2023-12-17 10:59:17.875787576,Clothing,2,101.01,Credit Card,Store C
9629,531,2023-12-17 11:51:43.150315028,Clothing,8,213.86,Cash,Store C
9630,858,2023-12-17 12:44:08.424842484,Furniture,4,351.86,Digital Payment,Store A
9631,1972,2023-12-17 13:36:33.699369936,Furniture,9,325.55,Cash,Store C
9632,538,2023-12-17 14:28:58.973897388,Clothing,4,336.36,Cash,Store C
9633,729,2023-12-17 15:21:24.248424840,Furniture,4,440.61,Digital Payment,Store C
9634,1178,2023-12-17 16:13:49.522952292,Toys,8,64.91,Cash,Store A
9635,154,2023-12-17 17:06:14.797479748,Groceries,8,263.47,Digital Payment,Store D
9636,1710,2023-12-17 17:58:40.072007200,Toys,5,364.11,Digital Payment,Store C
9637,92,2023-12-17 18:51:05.346534652,Furniture,3,319.88,Cash,Store B
9638,1457,2023-12-17 19:43:30.621062104,Furniture,2,226.92,Cash,Store C
9639,338,2023-12-17 20:35:55.895589556,Groceries,9,13.47,Credit Card,Store C
9640,1504,2023-12-17 21:28:21.170117012,Furniture,9,34.92,Digital Payment,Store D
9641,1717,2023-12-17 22:20:46.444644464,Groceries,5,63.88,Cash,Store B
9642,1155,2023-12-17 23:13:11.719171916,Clothing,8,174.9,Digital Payment,Store A
9643,450,2023-12-18 00:05:36.993699368,Groceries,7,63.24,Credit Card,Store C
9644,810,2023-12-18 00:58:02.268226820,Groceries,3,215.91,Credit Card,Store C
9645,787,2023-12-18 01:50:27.542754272,Toys,5,93.43,Credit Card,Store C
9646,273,2023-12-18 02:42:52.817281728,Furniture,9,390.69,Credit Card,Store C
9647,1953,2023-12-18 03:35:18.091809180,Clothing,4,436.39,Credit Card,Store B
9648,588,2023-12-18 04:27:43.366336632,Electronics,3,197.88,Credit Card,Store D
9649,177,2023-12-18 05:20:08.640864084,Groceries,7,258.11,Credit Card,Store D
9650,1720,2023-12-18 06:12:33.915391536,Electronics,8,476.98,Credit Card,Store C
9651,831,2023-12-18 07:04:59.189918992,Furniture,5,270.08,Digital Payment,Store A
9652,643,2023-12-18 07:57:24.464446444,Groceries,8,497.56,Cash,Store B
9653,1899,2023-12-18 08:49:49.738973896,Electronics,5,75.35,Digital Payment,Store B
9654,1073,2023-12-18 09:42:15.013501348,Toys,9,431.8,Digital Payment,Store A
9655,567,2023-12-18 10:34:40.288028800,Electronics,7,251.12,Cash,Store C
9656,666,2023-12-18 11:27:05.562556256,Toys,5,16.24,Cash,Store C
9657,1379,2023-12-18 12:19:30.837083708,Clothing,9,486.25,Credit Card,Store C
9658,1736,2023-12-18 13:11:56.111611160,Furniture,5,482.7,Cash,Store A
9659,1332,2023-12-18 14:04:21.386138612,Electronics,8,194.72,Digital Payment,Store B
9660,868,2023-12-18 14:56:46.660666064,Groceries,4,477.3,Credit Card,Store D
9661,1909,2023-12-18 15:49:11.935193516,Furniture,9,74.8,Digital Payment,Store C
9662,1654,2023-12-18 16:41:37.209720972,Electronics,6,341.65,Cash,Store A
9663,1799,2023-12-18 17:34:02.484248424,Groceries,6,100.0,Digital Payment,Store A
9664,1070,2023-12-18 18:26:27.758775876,Groceries,3,127.09,Digital Payment,Store C
9665,302,2023-12-18 19:18:53.033303328,Groceries,3,390.77,Credit Card,Store A
9666,868,2023-12-18 20:11:18.307830780,Groceries,4,191.79,Credit Card,Store C
9667,912,2023-12-18 21:03:43.582358236,Electronics,1,8.53,Digital Payment,Store C
9668,408,2023-12-18 21:56:08.856885688,Clothing,6,210.05,Cash,Store C
9669,1213,2023-12-18 22:48:34.131413140,Toys,1,117.89,Credit Card,Store B
9670,822,2023-12-18 23:40:59.405940592,Toys,4,343.25,Digital Payment,Store A
9671,1854,2023-12-19 00:33:24.680468044,Toys,7,101.25,Credit Card,Store D
9672,1153,2023-12-19 01:25:49.954995500,Clothing,6,421.92,Credit Card,Store B
9673,561,2023-12-19 02:18:15.229522952,Groceries,8,137.21,Cash,Store C
